id_str,posted_by,type,score,ratio
1788062102915006970,FoxNews,negative,-0.167863,-0.518437
1788060257228325338,FoxNews,neutral,-0.0346971,-0.0816095
1788058360367010071,FoxNews,negative,-0.0736615,-0.39156
1788056302234570970,FoxNews,neutral,-0.0224931,-0.160189
1788055187044626519,FoxNews,negative,-0.187876,-0.445455
1788053187703779815,FoxNews,negative,-0.0866615,-1
1788050992618971374,FoxNews,positive,0.466592,1
1788049046394765555,FoxNews,negative,-0.104395,-1
1788047046156431539,FoxNews,positive,0.328297,1
1788045018407522679,FoxNews,negative,-0.0558719,-0.290129
1788042994618163372,FoxNews,negative,-0.409259,-1
1788041192447348885,FoxNews,positive,0.134901,0.615935
1788040369323508102,FoxNews,negative,-0.145877,-0.306366
1788038323547554208,FoxNews,neutral,0.00809239,0.0736807
1788036244066214354,FoxNews,positive,0.129956,1
1788034275918385275,FoxNews,positive,0.382214,1
1788032297922416829,FoxNews,positive,0.759294,1
1788030338322624881,FoxNews,negative,-0.492097,-1
1788028311207137462,FoxNews,negative,-0.092268,-0.263914
1788026105036767370,FoxNews,negative,-0.203446,-0.665236
1788024064235188513,FoxNews,negative,-0.455367,-1
1788021988147044451,FoxNews,negative,-0.184371,-0.454289
1788019906773918048,FoxNews,neutral,-0.00763103,-0.0450664
1788017819503702106,FoxNews,positive,0.137175,0.657257
1788015973292761572,FoxNews,neutral,-0.0421156,-0.237798
1788014153568854132,FoxNews,positive,0.0742377,0.536655
1788013103445107041,FoxNews,neutral,0.0233976,0.123777
1788010997476692062,FoxNews,negative,-0.0908977,-0.254478
1788009717677080667,FoxNews,negative,-0.116668,-0.423685
1788005464434692348,FoxNews,negative,-0.104175,-0.469051
1788003437059178840,FoxNews,positive,0.0598707,0.410807
1788001928867131726,FoxNews,positive,0.174149,0.363849
1787999984933102013,FoxNews,positive,0.498028,1
1787997855342293191,FoxNews,positive,0.188007,0.73712
1787995944639693218,FoxNews,negative,-0.0829393,-0.460877
1787994805932323205,FoxNews,negative,-0.206627,-0.479054
1787992653369405529,FoxNews,negative,-0.0836112,-1
1787990519420715073,FoxNews,negative,-0.110083,-0.435558
1787988363032645831,FoxNews,negative,-0.171184,-0.579244
1787986773890544015,FoxNews,positive,0.105962,0.654674
1787984674901434458,FoxNews,neutral,-0.00544675,-0.0181452
1787982748029714791,FoxNews,positive,0.15206,1
1787980806394187879,FoxNews,negative,-0.314248,-0.678379
1787978430446760091,FoxNews,positive,0.0879021,0.613904
1787976292144386458,FoxNews,positive,0.0517789,0.101839
1787974057247281539,FoxNews,negative,-0.31879,-0.667481
1787972284851884111,FoxNews,positive,0.192193,1
1787969957050937650,FoxNews,negative,-0.392911,-0.671524
1787967758942007387,FoxNews,negative,-0.199859,-0.6907
1787965765817143676,FoxNews,positive,0.172126,1
1787964067866399052,FoxNews,negative,-0.114697,-0.429969
1787961880234865043,FoxNews,negative,-0.189614,-0.762803
1787959578019209415,FoxNews,negative,-0.225074,-0.826739
1787958238253596905,FoxNews,positive,0.112937,0.235359
1787957965804236957,FoxNews,positive,0.0540449,0.408806
1787955790629708126,FoxNews,negative,-0.466913,-1
1787953659457773589,FoxNews,negative,-0.0867872,-0.40382
1787952934581330153,FoxNews,negative,-0.12487,-0.60101
1787950625944162743,FoxNews,negative,-0.32805,-0.726848
1787947970119278838,FoxNews,positive,0.328633,0.960262
1787946185128329506,FoxNews,positive,0.0809629,0.512609
1787944411080323403,FoxNews,negative,-0.115865,-0.537957
1787943212037902355,FoxNews,negative,-0.381755,-0.84997
1787940880306843951,FoxNews,positive,0.114187,0.651231
1787938982111662393,FoxNews,negative,-0.404253,-0.821714
1787937718598619315,FoxNews,positive,0.346407,1
1787935808990638540,FoxNews,neutral,0.00556972,0.0135384
1787935570523504985,FoxNews,negative,-0.066069,-0.185725
1787933233889394909,FoxNews,negative,-0.134125,-0.457865
1787931456771150240,FoxNews,neutral,0.00113559,0.0116734
1787929680412111350,FoxNews,negative,-0.978014,-1
1787927286118826330,FoxNews,neutral,0.031815,0.248696
1787925091235369403,FoxNews,neutral,0.0367097,0.291906
1787922809550787035,FoxNews,positive,0.238217,1
1787920471691776221,FoxNews,positive,0.160149,0.937382
1787920369245905086,FoxNews,positive,0.0811401,0.434086
1787919345688998191,FoxNews,negative,-0.229975,-0.329597
1787917106509422661,FoxNews,neutral,0,0
1787915291759984860,FoxNews,positive,0.265885,1
1787913479594144024,FoxNews,neutral,-0.0221626,-0.105271
1787911242947911869,FoxNews,negative,-0.191044,-0.470264
1787910686711910908,FoxNews,neutral,-0.030997,-0.16468
1787909128561525210,FoxNews,positive,0.0560151,0.434714
1787907097952215240,FoxNews,negative,-0.381953,-0.706321
1787904914670129552,FoxNews,positive,0.117923,1
1787903046648795301,FoxNews,negative,-0.672463,-1
1787900851559796955,FoxNews,neutral,-0.00767229,-0.0610874
1787898990287020441,FoxNews,negative,-0.358826,-0.918254
1787896673089290602,FoxNews,negative,-0.118308,-0.381022
1787894858092302789,FoxNews,negative,-0.423926,-0.807018
1787893014532104674,FoxNews,negative,-0.0641922,-0.449501
1787891100792803401,FoxNews,negative,-0.524774,-1
1787889238853251086,FoxNews,negative,-0.116426,-0.596931
1787887178355265598,FoxNews,neutral,-0.013733,-0.0968057
1787884974823072068,FoxNews,negative,-0.570192,-1
1787881490434425122,FoxNews,positive,0.179663,1
1787879599377916401,FoxNews,negative,-0.166225,-0.517212
1787877254925611181,FoxNews,negative,-0.265356,-0.71659
1787874968782414127,FoxNews,negative,-0.38092,-1
1787872837895630932,FoxNews,negative,-0.201415,-0.451107
1787870901247135918,FoxNews,negative,-0.264787,-0.505107
1787868912463315068,FoxNews,negative,-0.054569,-0.114355
1787867041849856150,FoxNews,positive,0.384529,1
1787865168703037809,FoxNews,neutral,0.0164032,0.136351
1787863205399670817,FoxNews,neutral,0.0313571,0.304763
1787861065113424352,FoxNews,positive,0.105675,0.361355
1787858542159937933,FoxNews,positive,0.480129,1
1787856613522407843,FoxNews,positive,0.140738,0.489518
1787854549455130679,FoxNews,positive,0.30086,1
1787852604002730086,FoxNews,negative,-0.199999,-0.43398
1787850771653874090,FoxNews,positive,0.23599,0.710524
1787848960498889123,FoxNews,negative,-0.188299,-0.548239
1787847183921787064,FoxNews,negative,-0.431788,-0.901517
1787844960043033046,FoxNews,neutral,0.00487174,0.0161421
1787843163106824335,FoxNews,negative,-0.153945,-0.355141
1787841098733297937,FoxNews,neutral,0.0485634,0.151106
1787838322103980289,FoxNews,negative,-0.0877323,-0.375683
1787835860752240983,FoxNews,positive,0.105378,0.693625
1787833763994415386,FoxNews,positive,0.12837,0.729132
1787831633032118637,FoxNews,positive,0.248019,0.858737
1787829779263090890,FoxNews,neutral,0.00694674,0.053617
1787824054470148432,FoxNews,neutral,0.000366672,0.0024172
1787822267566588377,FoxNews,negative,-0.146324,-0.443125
1787820729909563696,FoxNews,positive,0.714509,1
1787818657654919598,FoxNews,negative,-0.145855,-0.787713
1787816550625370250,FoxNews,positive,0.382536,1
1787814426470502786,FoxNews,negative,-0.212963,-0.794523
1787813265344549221,FoxNews,negative,-0.191811,-0.528367
1787811295963554286,FoxNews,negative,-0.0629034,-0.323664
1787809394475851906,FoxNews,negative,-0.281674,-0.793426
1787807348876100027,FoxNews,negative,-0.0867501,-0.191438
1787805354174173663,FoxNews,negative,-0.14516,-0.633287
1787803372260577703,FoxNews,negative,-0.0839932,-0.21323
1787801353860878769,FoxNews,positive,0.711234,1
1787798920522838261,FoxNews,positive,0.275398,0.90641
1787796935031546161,FoxNews,negative,-0.304461,-0.61733
1787794956729434524,FoxNews,neutral,-0.0320145,-0.0817268
1787794494156411286,FoxNews,neutral,-0.0140147,-0.105276
1787792508203753538,FoxNews,negative,-0.366912,-1
1787790428487516537,FoxNews,positive,0.0912782,0.76134
1787788383302943161,FoxNews,positive,0.108196,0.247227
1787786270283882926,FoxNews,positive,0.150778,0.611768
1787784475562127858,FoxNews,neutral,-0.00799717,-0.047891
1787783364637794421,FoxNews,negative,-0.187075,-0.4444
1787781395730854318,FoxNews,negative,-0.371037,-1
1787779452052590784,FoxNews,negative,-0.173019,-0.476337
1787777541828169837,FoxNews,neutral,-0.0256603,-0.125953
1787775690550472987,FoxNews,negative,-0.143812,-0.315612
1787773864493080789,FoxNews,negative,-0.316187,-0.748669
1787771996920508453,FoxNews,negative,-0.142907,-0.236021
1787769946052694164,FoxNews,positive,0.247488,1
1787769347399700750,FoxNews,negative,-0.0889571,-0.155199
1787767297546879054,FoxNews,negative,-0.0891075,-0.311514
1787765471644684338,FoxNews,negative,-0.206134,-0.526938
1787763563295101164,FoxNews,positive,0.229293,1
1787761728287109417,FoxNews,negative,-0.146477,-0.541457
1787759844511961598,FoxNews,negative,-0.340632,-0.805227
1787758009755619807,FoxNews,positive,0.138574,0.722188
1787756133634945409,FoxNews,neutral,-0.0325197,-0.0946234
1787742504185409815,FoxNews,positive,0.207139,0.852755
1787740450046038074,FoxNews,negative,-0.394141,-1
1787729661163647428,FoxNews,positive,0.0792672,0.217889
1787727703325446460,FoxNews,positive,0.321508,0.803578
1787725674825798121,FoxNews,neutral,0.024495,0.123486
1787693953891942403,FoxNews,negative,-0.10484,-0.460347
1787687036217864656,FoxNews,positive,0.155697,1
1787673801993380270,FoxNews,positive,0.124884,0.693156
1787671837100355691,FoxNews,positive,0.423381,1
1787668844821053853,FoxNews,negative,-0.293142,-0.654043
1787666882893316151,FoxNews,negative,-0.432773,-0.807671
1787664447827288098,FoxNews,negative,-0.273741,-0.583703
1787660116751212794,FoxNews,negative,-0.106841,-0.576097
1787657096835547344,FoxNews,positive,0.0843989,0.230744
1787655170580533543,FoxNews,neutral,0.0145641,0.0865005
1787653181972836553,FoxNews,neutral,0.0107229,0.0561262
1787651810313822532,FoxNews,negative,-0.129338,-0.450091
1787646930840907880,FoxNews,neutral,0.0484422,0.417375
1787644487788806266,FoxNews,neutral,0.028968,0.0796036
1787641858283180172,FoxNews,negative,-0.386795,-0.818643
1787640351664066960,FoxNews,positive,0.29916,0.815182
1787637840467149043,FoxNews,negative,-0.423341,-0.7892
1787636067304144977,FoxNews,positive,0.205861,0.376331
1787633320840286417,FoxNews,neutral,0.0161404,0.158577
1787631296534995356,FoxNews,positive,0.398439,0.948798
1787629190814015490,FoxNews,negative,-0.16744,-0.474406
1787627013429182877,FoxNews,neutral,0,0
1787625001689997523,FoxNews,positive,0.133455,0.619582
1787622847487062215,FoxNews,negative,-0.1656,-0.363993
1787620726553366535,FoxNews,negative,-0.179614,-0.530735
1787618900449894563,FoxNews,positive,0.613663,1
1787616640311439477,FoxNews,neutral,0.028082,0.0791671
1787614347218296983,FoxNews,neutral,0.0211642,0.174433
1787612046357327926,FoxNews,negative,-0.0928245,-0.250225
1787609813968416939,FoxNews,positive,0.0793997,0.417376
1787607706083217419,FoxNews,negative,-0.174713,-0.359078
1787605573191520343,FoxNews,neutral,-0.00915815,-0.0363349
1787603334225952970,FoxNews,neutral,-0.0454174,-0.113857
1787600874472145407,FoxNews,positive,0.3526,0.824531
1787598752280129713,FoxNews,positive,0.211649,0.660876
1787596663575515174,FoxNews,positive,0.327535,0.932368
1787594492280786975,FoxNews,positive,0.15206,1
1787592450678141349,FoxNews,negative,-0.287695,-0.850209
1787590331069784295,FoxNews,negative,-0.279529,-1
1787588286925451484,FoxNews,positive,0.205305,0.467919
1787586032952615044,FoxNews,positive,0.181081,0.636036
1787583884256858277,FoxNews,negative,-0.350827,-0.55258
1787581641419809149,FoxNews,negative,-0.289291,-0.708353
1787579522256105533,FoxNews,negative,-0.442935,-1
1787577775630545285,FoxNews,neutral,-0.0401159,-0.196173
1787577442116215130,FoxNews,negative,-0.205436,-0.598921
1787575223056748643,FoxNews,negative,-0.225607,-0.521975
1787573307929141472,FoxNews,negative,-0.293758,-1
1787571194083852575,FoxNews,negative,-0.318143,-1
1787570466766332040,FoxNews,negative,-0.22103,-1
1787569257192050704,FoxNews,positive,0.384606,1
1787567064611221940,FoxNews,negative,-0.0944348,-0.190477
1787564939936219241,FoxNews,positive,0.555482,0.896548
1787562771300733141,FoxNews,positive,0.156121,0.845413
1787560608629477639,FoxNews,neutral,0.0158763,0.0680585
1787558558013202641,FoxNews,negative,-0.245376,-0.646368
1787557947683524753,FoxNews,positive,0.236593,0.601497
1787555994643419557,FoxNews,neutral,-0.0101729,-0.079416
1787553716343558265,FoxNews,negative,-0.646864,-1
1787551523762790691,FoxNews,neutral,0.0333514,0.30246
1787549305781235714,FoxNews,negative,-0.201375,-0.582336
1787547163121131905,FoxNews,positive,0.15728,0.767336
1787544905729896930,FoxNews,negative,-0.112155,-0.279879
1787542887460200655,FoxNews,negative,-0.214849,-0.554577
1787541799097032958,FoxNews,positive,0.105848,0.688128
1787539569128161307,FoxNews,negative,-0.458785,-0.87704
1787537338773434709,FoxNews,neutral,0.00509526,0.0460592
1787535215167959298,FoxNews,negative,-0.22163,-0.84936
1787532942018834771,FoxNews,positive,0.13165,0.424374
1787531114141061256,FoxNews,negative,-0.182427,-0.698841
1787529066876166468,FoxNews,positive,0.0536863,0.393432
1787527752868057233,FoxNews,positive,0.139837,0.210812
1787526470111293952,FoxNews,negative,-0.0823425,-0.203379
1787524398959804618,FoxNews,neutral,0.00683067,0.024918
1787522629852652012,FoxNews,neutral,-0.0316529,-0.0759333
1787520860976189814,FoxNews,negative,-0.978014,-1
1787519056465088781,FoxNews,negative,-0.148661,-0.344876
1787516895639327056,FoxNews,positive,0.157694,0.384579
1787514686973391307,FoxNews,negative,-0.0685017,-0.286414
1787512727688163749,FoxNews,negative,-0.542205,-1
1787510310326108327,FoxNews,neutral,0.00215455,0.00718131
1787508295030227419,FoxNews,negative,-0.278938,-1
1787505956135350651,FoxNews,neutral,0.0332088,0.279416
1787504555103526915,FoxNews,negative,-0.149669,-0.689548
1787502157886894214,FoxNews,neutral,0.023195,0.244859
1787500388603633964,FoxNews,negative,-0.433949,-0.846624
1787498540408754451,FoxNews,neutral,0.0332088,0.279416
1787497561625882928,FoxNews,negative,-0.262306,-0.784537
1787495926073819350,FoxNews,positive,0.0570986,0.475946
1787494183193677911,FoxNews,negative,-0.279836,-0.825968
1787492013048230293,FoxNews,positive,0.265247,0.53735
1787489845838848225,FoxNews,negative,-0.283735,-0.499712
1787488940619915754,FoxNews,negative,-0.25856,-0.558648
1787486726618808547,FoxNews,neutral,0.0396471,0.10671
1787484523086725258,FoxNews,negative,-0.179951,-0.277821
1787482580759040432,FoxNews,neutral,-0.0103225,-0.0424474
1787481056767037794,FoxNews,negative,-0.0572956,-0.184679
1787478972537716977,FoxNews,positive,0.332207,0.775547
1787476811993022578,FoxNews,negative,-0.114152,-0.707608
1787474974711689438,FoxNews,neutral,-0.0254345,-0.116048
1787473024884650080,FoxNews,negative,-0.455533,-0.891462
1787471244805165402,FoxNews,neutral,0.030212,-0.0761987
1787469852967321782,FoxNews,positive,0.296944,0.585654
1787467823364608073,FoxNews,negative,-0.183461,-1
1787467349840290119,FoxNews,negative,-0.0819579,-0.225577
1787465861734744385,FoxNews,positive,0.166335,0.712642
1787464083823890898,FoxNews,positive,0.413217,1
1787462177311330393,FoxNews,neutral,0.0197217,0.190436
1787460357331546383,FoxNews,positive,0.1228,1
1787458273152516252,FoxNews,positive,0.530655,1
1787456126516154652,FoxNews,neutral,0.0223735,0.0922584
1787455117857280446,FoxNews,negative,-0.221921,-0.431108
1787454298399412642,FoxNews,negative,-0.291636,-0.742059
1787452383322046685,FoxNews,negative,-0.428021,-0.875576
1787451409564082301,FoxNews,positive,0.371326,1
1787449362676670794,FoxNews,neutral,0.0161974,0.1474
1787447316389015636,FoxNews,neutral,0.0495052,0.45955
1787445295531401646,FoxNews,positive,0.12582,0.556369
1787443309541048764,FoxNews,positive,0.215529,0.494797
1787441264780025917,FoxNews,negative,-0.350254,-0.855916
1787439133771571403,FoxNews,positive,0.361077,0.918478
1787437154580550145,FoxNews,positive,0.412149,0.599019
1787437025374654835,FoxNews,neutral,0.0402634,0.360149
1787434964134371711,FoxNews,positive,0.13317,0.501346
1787434913102237698,FoxNews,negative,-0.141598,-0.29708
1787432774988648700,FoxNews,positive,0.185058,0.602085
1787430492062531681,FoxNews,negative,-0.569059,-1
1787428319928910293,FoxNews,negative,-0.0686633,-0.264059
1787427782462415313,FoxNews,neutral,0.0490688,0.311202
1787426208386359593,FoxNews,neutral,0.0377365,0.0563818
1787424419083678061,FoxNews,positive,0.0727371,0.225574
1787422125097210273,FoxNews,negative,-0.170479,-0.776316
1787419899825971664,FoxNews,negative,-0.172438,-0.645434
1787417988397776900,FoxNews,positive,0.436727,1
1787416131126349961,FoxNews,negative,-0.39848,-0.673547
1787414108515536933,FoxNews,negative,-0.282393,-0.736817
1787412056418721998,FoxNews,positive,0.0866,0.210847
1787409688700526918,FoxNews,negative,-0.386306,-0.753928
1787407726412243344,FoxNews,negative,-0.298894,-0.791753
1787405675858915532,FoxNews,positive,0.246639,0.33368
1787403652321181929,FoxNews,positive,0.287452,0.889343
1787401611150610744,FoxNews,positive,0.161683,0.517328
1787399605119848765,FoxNews,negative,-0.149669,-0.689548
1787397708279390638,FoxNews,positive,0.133984,1
1787395684242522114,FoxNews,negative,-0.121041,-0.473214
1787393617536897511,FoxNews,neutral,0,0
1787362151486689718,FoxNews,negative,-0.221921,-0.431108
1787343556652191985,FoxNews,negative,-0.160293,-0.297366
1787298149532401806,FoxNews,negative,-0.228603,-0.617661
1787296124975345842,FoxNews,negative,-0.208659,-0.68865
1787294143481344411,FoxNews,negative,-0.386867,-1
1787289725490917703,FoxNews,negative,-0.153126,-0.573406
1787287684660048023,FoxNews,neutral,-0.0169999,-0.0807122
1787279430894633360,FoxNews,positive,0.355354,1
1787274241630519548,FoxNews,negative,-0.337807,-0.68959
1787264074700542430,FoxNews,negative,-0.237814,-0.591169
1787260267266540023,FoxNews,neutral,-0.0335269,-0.158834
1787258372695240793,FoxNews,neutral,-0.0216284,-0.0649924
1787250860113691098,FoxNews,negative,-0.110328,-0.700507
1787248687946555565,FoxNews,negative,-0.551276,-0.875192
1787246542740447292,FoxNews,positive,0.657654,1
1787244415771197943,FoxNews,positive,0.173683,0.806848
1787242331181093218,FoxNews,positive,0.192193,1
1787232749901783325,FoxNews,negative,-0.269655,-0.726778
1787230906517725281,FoxNews,positive,0.361539,1
1787229773942460716,FoxNews,positive,0.475625,0.853783
1787229097241747663,FoxNews,negative,-0.219302,-0.695318
1787227714199441650,FoxNews,negative,-0.233382,-0.639331
1787225034748023141,FoxNews,neutral,0.0490688,0.311202
1787222903831793958,FoxNews,positive,0.158021,1
1787220689826599063,FoxNews,positive,0.348657,0.900655
1787218779707003223,FoxNews,negative,-0.32242,-0.907649
1787216684517896469,FoxNews,positive,0.185048,0.681829
1787214886252032090,FoxNews,negative,-0.390707,-1
1787212817340182784,FoxNews,neutral,-0.0112377,-0.115854
1787210750223626248,FoxNews,positive,0.438718,1
1787209439306510785,FoxNews,positive,0.467658,0.851661
1787208779454431563,FoxNews,negative,-0.53115,-1
1787199537380991063,FoxNews,negative,-0.310542,-0.797986
1787197378006499370,FoxNews,negative,-0.228211,-0.388513
1787195558974611457,FoxNews,positive,0.0608259,0.139717
1787195557154299975,FoxNews,negative,-0.978014,-1
1787193517929812113,FoxNews,negative,-0.237787,-0.738828
1787187014405636153,FoxNews,negative,-0.303977,-1
1787184824614043821,FoxNews,neutral,-0.0321946,-0.172138
1787182652295963022,FoxNews,negative,-0.071533,-1
1787180539650228331,FoxNews,neutral,0.031616,0.0767011
1787177886278926751,FoxNews,neutral,0.0474986,0.142472
1787175733309198623,FoxNews,positive,0.0817073,0.364013
1787173597103993339,FoxNews,positive,0.2829,0.536295
1787173046664507698,FoxNews,positive,0.186324,0.518274
1787171420243407293,FoxNews,positive,0.0807883,0.450873
1787169261821043076,FoxNews,negative,-0.221697,-0.849207
1787167108150821118,FoxNews,positive,0.124512,1
1787165361756049575,FoxNews,negative,-0.383747,-0.909866
1787157317902844087,FoxNews,negative,-0.197327,-0.502246
1787155649333207071,FoxNews,positive,0.404459,1
1787153600658985358,FoxNews,positive,0.210295,0.443047
1787151773339095055,FoxNews,neutral,-0.0318411,-0.091567
1787149550794289551,FoxNews,neutral,-0.00700368,-0.0392982
1787144904931455114,FoxNews,negative,-0.303977,-1
1787141750202474949,FoxNews,positive,0.3491,0.956448
1787138061664399561,FoxNews,positive,0.0817073,0.364013
1787136191353020654,FoxNews,negative,-0.373638,-0.744646
1787135162108506604,FoxNews,negative,-0.0544395,-0.356329
1787133462257840616,FoxNews,positive,0.433379,1
1787130503247569407,FoxNews,negative,-0.147505,-0.484042
1787128401519649244,FoxNews,negative,-0.162909,-1
1787127927387115980,FoxNews,negative,-0.30163,-0.701524
1787124294675243461,FoxNews,positive,0.372813,0.873857
1787122290313830692,FoxNews,positive,0.134247,1
1787120190137782650,FoxNews,negative,-0.228153,-0.747969
1787118094244082001,FoxNews,positive,0.148834,0.654993
1787114856698478836,FoxNews,negative,-0.221697,-0.849207
1787107895412183161,FoxNews,positive,0.192193,1
1787105791926763735,FoxNews,positive,0.701662,1
1787104963753398576,FoxNews,neutral,-0.0168079,0.0168895
1787104012954706148,FoxNews,positive,0.315868,0.904728
1787102021629169677,FoxNews,positive,0.130445,1
1787099972803998162,FoxNews,neutral,0.0209282,0.254826
1787097855435362796,FoxNews,positive,0.124565,0.258174
1787095907491582152,FoxNews,positive,0.184448,0.733021
1787093993085440181,FoxNews,positive,0.0807883,0.450873
1787092063441375359,FoxNews,positive,0.0559396,0.271921
1787090018726523017,FoxNews,neutral,-0.00776451,-0.0181327
1787084551036063992,FoxNews,positive,0.372423,1
1787079640994947147,FoxNews,negative,-0.0637129,-0.337104
1787078917104320556,FoxNews,positive,0.372117,1
1787077033723334802,FoxNews,positive,0.144694,1
1787074901297271011,FoxNews,negative,-0.283735,-0.499712
1787074770564960642,FoxNews,negative,-0.160609,-0.772099
1787072888593383913,FoxNews,negative,-0.111128,-0.498013
1787070937864479079,FoxNews,positive,0.181106,0.835081
1787068961135161389,FoxNews,neutral,0.0265429,0.126395
1787068286363926632,FoxNews,positive,0.31868,0.684678
1787066993067102659,FoxNews,negative,-0.26845,-0.625952
1787066260716400792,FoxNews,negative,-0.0609787,-0.24244
1787065528328106403,FoxNews,negative,-0.0876037,-0.532608
1787064054348931237,FoxNews,negative,-0.345784,-0.793486
1787063251240468974,FoxNews,negative,-0.0514258,-0.130335
1787061256538427653,FoxNews,neutral,-0.0321561,-0.0770303
1787059744034746729,FoxNews,negative,-0.187293,-0.732061
1787054262804947000,FoxNews,positive,0.575314,1
1787052166890270887,FoxNews,negative,-0.584612,-1
1787048609722028239,FoxNews,negative,-0.159667,-1
1787046738462683218,FoxNews,negative,-0.0830449,-0.300207
1787044641491075563,FoxNews,negative,-0.235149,-0.785218
1787042606058193270,FoxNews,negative,-0.297358,-0.834526
1787040760392556803,FoxNews,negative,-0.105251,-0.369357
1787038890101973008,FoxNews,positive,0.415149,0.944317
1787037042787877318,FoxNews,positive,0.118745,0.390685
1787035167044800540,FoxNews,positive,0.0823456,0.146109
1787033273236963331,FoxNews,positive,0.130445,1
1787031340556116092,FoxNews,negative,-0.287645,-0.859118
1787029536955150820,FoxNews,negative,-0.0572153,-0.255068
1787021949878645207,FoxNews,neutral,0.0209282,0.254826
1787014433769742436,FoxNews,positive,0.0559396,0.271921
1787010896398561433,FoxNews,negative,-0.226917,-0.714159
1787006844239552838,FoxNews,negative,-0.179576,-0.603619
1786999366634348624,FoxNews,positive,0.126734,0.660425
1786991748675228152,FoxNews,negative,-0.32358,-1
1786984233489101058,FoxNews,negative,-0.103437,-0.417819
1786976659293294679,FoxNews,negative,-0.0514258,-0.130335
1786974267071996219,FoxNews,negative,-0.158536,-0.84711
1786972175204794620,FoxNews,negative,-0.307279,-0.701006
1786969132832866677,FoxNews,negative,-0.299438,-0.835487
1786961576773198243,FoxNews,negative,-0.333442,-0.87607
1786954043404800395,FoxNews,neutral,-0.00551079,-0.0497964
1786946449416053000,FoxNews,negative,-0.157427,-0.508671
1786945001844363509,FoxNews,positive,0.159429,1
1786942870844239927,FoxNews,neutral,-0.0363734,-0.0850863
1786941095764492406,FoxNews,neutral,0.0212568,0.0332273
1786938934246736243,FoxNews,positive,0.0571134,0.570466
1786937326423130404,FoxNews,positive,0.0705589,0.663613
1786935537552511426,FoxNews,neutral,0.0329519,0.0483336
1786931374697373714,FoxNews,negative,-0.138704,-0.617329
1786923748752236754,FoxNews,negative,-0.363394,-0.64394
1786919782287020542,FoxNews,neutral,-0.0431827,-0.354544
1786916274288607710,FoxNews,negative,-0.16547,-0.278303
1786912951472939132,FoxNews,positive,0.0954977,0.498834
1786910751724069050,FoxNews,neutral,0,0
1786908564939841798,FoxNews,positive,0.11249,0.415317
1786906744494432343,FoxNews,negative,-0.0683234,-0.314061
1786904927446437976,FoxNews,negative,-0.293341,-1
1786902989417890054,FoxNews,neutral,0.00803696,0.0364129
1786901148886036607,FoxNews,negative,-0.203111,-0.747663
1786899720205410782,FoxNews,neutral,0.00345541,0.0346928
1786897800266944769,FoxNews,positive,0.498028,1
1786895704285237330,FoxNews,negative,-0.106414,-0.575119
1786893597020688758,FoxNews,positive,0.385161,1
1786891749085835660,FoxNews,neutral,-0.030441,-0.135801
1786889823900336242,FoxNews,positive,0.337664,0.820818
1786887408568406100,FoxNews,negative,-0.301962,-0.771374
1786885448066871715,FoxNews,negative,-0.366912,-1
1786883538656104706,FoxNews,negative,-0.158239,-0.290861
1786881645666079124,FoxNews,negative,-0.305708,-0.702186
1786879532852457702,FoxNews,negative,-0.0856637,-0.2262
1786876847961022664,FoxNews,negative,-0.293783,-0.660884
1786874845679980680,FoxNews,positive,0.686938,1
1786872910683967843,FoxNews,positive,0.16868,1
1786870952925524289,FoxNews,positive,0.704311,1
1786869080303001772,FoxNews,negative,-0.361361,-0.880147
1786867181017305099,FoxNews,positive,0.342258,0.640027
1786865451693187457,FoxNews,positive,0.0802995,0.556106
1786858315202318672,FoxNews,positive,0.227867,1
1786856228653617245,FoxNews,negative,-0.11751,-0.357171
1786854073943118288,FoxNews,positive,0.0506638,0.256618
1786852065806876980,FoxNews,positive,0.0668859,0.233778
1786850539143045166,FoxNews,neutral,0.0104141,0.0304966
1786848294750036002,FoxNews,positive,0.704181,1
1786842390331883609,FoxNews,negative,-0.111128,-0.498013
1786835132030017561,FoxNews,negative,-0.198351,-0.716156
1786833202188874026,FoxNews,positive,0.19796,0.492618
1786829626678931536,FoxNews,positive,0.138444,0.445821
1786825685706670510,FoxNews,negative,-0.189677,-0.600696
1786824066860487054,FoxNews,negative,-0.0580938,-0.286469
1786821875974262885,FoxNews,negative,-0.304654,-0.752429
1786817761307472074,FoxNews,positive,0.22346,0.527531
1786815780803273181,FoxNews,negative,-0.24488,-0.805947
1786814318048117159,FoxNews,negative,-0.0874275,-0.735369
1786812768294678718,FoxNews,negative,-0.366912,-1
1786810576275923020,FoxNews,neutral,0.0283806,-0.0726123
1786808805252026516,FoxNews,positive,0.0586677,0.52127
1786806774588162302,FoxNews,positive,0.0556578,0.338831
1786804890980814870,FoxNews,negative,-0.250473,-1
1786803028948840507,FoxNews,positive,0.165386,0.333133
1786801410123673996,FoxNews,positive,0.494434,1
1786799230163546128,FoxNews,neutral,-0.000821709,-0.143105
1786795491105161554,FoxNews,positive,0.199836,0.633194
1786791796569153661,FoxNews,positive,0.408164,1
1786787970734841988,FoxNews,negative,-0.0876037,-0.532608
1786784131990401164,FoxNews,positive,0.0752888,0.321764
1786781115799187780,FoxNews,negative,-0.696943,-1
1786779230556074050,FoxNews,neutral,0.0343334,0.0871371
1786776871868264853,FoxNews,negative,-0.345784,-0.793486
1786774870430208384,FoxNews,positive,0.58676,1
